País,Conta Bancária,Local,Celular,Tamanho da Família,Idade,Gênero,Relação com Chefe de Família,Estado Civil,Nível Educacional,Tipo de Trabalho
3,Não,2,2,4,16,2,3,2,3,4
3,Não,1,2,5,69,1,1,2,1,4
3,Não,1,1,1,70,1,1,3,1,1
3,Não,1,2,4,30,2,1,4,1,2
3,Não,1,2,5,20,2,2,1,1,2
3,Não,2,1,6,46,1,1,1,1,2
3,Não,2,2,3,23,2,2,1,3,4
3,Não,1,1,1,25,1,1,2,5,2
3,Não,1,1,3,30,2,1,2,1,6
3,Não,2,1,3,82,1,1,1,2,3
3,Não,2,1,2,21,2,1,1,2,3
3,Sim,1,1,4,52,1,1,1,3,6
3,Não,1,1,5,36,2,1,4,2,1
3,Não,2,1,1,31,1,1,4,1,3
3,Não,1,1,5,70,2,1,3,1,3
3,Não,1,1,9,21,2,5,2,1,2
3,Não,2,2,4,30,2,1,4,2,1
3,Sim,2,1,3,48,2,1,1,1,8
3,Não,1,2,4,16,1,3,2,3,5
3,Sim,1,1,1,25,1,1,2,5,8
3,Não,1,1,3,23,2,2,1,1,4
3,Sim,2,1,6,40,1,1,1,3,2
3,Sim,1,1,3,35,1,1,1,3,1
3,Não,1,1,1,25,2,1,2,3,1
3,Não,2,2,7,38,2,1,3,2,1
3,Não,1,1,1,40,1,1,4,2,1
3,Não,1,1,6,32,2,2,1,1,1
3,Não,2,1,9,40,2,2,1,2,1
3,Sim,1,1,3,32,1,1,1,4,8
3,Não,1,1,8,40,2,1,1,3,3
3,Não,2,1,7,25,2,2,1,2,1
3,Sim,2,1,5,45,1,1,1,3,3
3,Sim,1,1,2,65,1,1,1,3,6
3,Não,2,1,3,53,2,1,4,1,2
3,Não,1,1,3,46,2,3,4,1,2
3,Não,2,1,3,64,1,1,1,3,3
3,Sim,2,1,7,49,1,1,1,3,1
3,Sim,2,1,1,46,2,1,1,3,1
3,Não,1,1,2,38,2,1,2,3,1
3,Sim,1,1,3,34,2,1,4,3,2
3,Não,2,1,4,34,1,1,1,1,3
3,Não,2,1,3,25,2,2,1,3,3
3,Não,2,1,5,40,2,1,1,1,3
3,Não,2,2,3,17,1,5,2,1,2
3,Não,2,1,7,30,2,2,1,2,3
3,Sim,1,1,5,32,2,2,1,5,8
3,Não,2,2,1,61,2,1,3,2,3
3,Não,2,1,3,23,2,5,1,3,3
3,Não,2,1,4,48,2,3,1,1,1
3,Não,1,2,2,64,2,1,2,2,4
3,Sim,2,1,3,26,2,3,2,3,1
3,Não,2,1,2,75,1,1,1,1,9
3,Não,2,1,3,21,2,5,2,3,4
3,Não,1,2,4,16,1,3,2,1,4
3,Não,1,1,5,47,1,1,1,3,1
3,Não,1,1,1,32,2,1,2,2,1
3,Sim,2,1,8,70,2,1,3,2,9
3,Não,1,1,3,32,2,1,2,1,1
3,Sim,1,1,1,25,2,1,2,3,6
3,Não,2,1,1,73,2,1,1,2,4
3,Não,2,1,9,19,2,3,2,3,3
3,Não,2,1,3,25,2,2,1,3,4
3,Não,2,1,5,54,1,1,1,1,3
3,Não,2,1,7,30,2,2,1,1,1
3,Não,1,2,1,75,2,1,3,2,9
3,Não,1,1,2,44,2,2,1,1,2
3,Não,2,1,3,21,2,2,1,3,3
3,Não,2,2,4,24,2,2,1,1,4
3,Sim,2,1,6,42,1,1,1,1,3
3,Sim,1,1,3,24,2,1,1,3,8
3,Não,2,1,2,24,1,6,2,1,6
3,Não,1,1,4,36,2,2,1,1,3
3,Não,2,1,6,50,1,1,1,1,3
3,Não,2,1,5,26,2,1,1,1,2
3,Sim,2,1,3,75,1,1,1,1,3
3,Não,2,2,8,16,1,3,2,1,4
3,Não,2,2,3,36,2,2,1,1,3
3,Não,2,1,4,30,1,1,1,3,2
3,Sim,1,1,4,33,1,1,1,3,1
3,Não,1,1,3,55,1,1,1,2,4
3,Não,2,2,2,34,2,2,1,1,2
3,Sim,2,1,9,30,2,2,1,2,3
3,Não,2,1,6,30,1,3,1,2,3
3,Não,1,1,1,24,1,1,2,3,1
3,Sim,1,1,3,30,1,1,1,1,1
3,Não,1,1,1,30,1,1,2,3,2
3,Sim,1,1,1,49,2,1,2,3,1
3,Não,2,2,8,17,1,3,2,3,4
3,Sim,2,1,6,36,1,1,1,3,8
3,Sim,2,1,4,60,1,1,1,3,1
3,Sim,1,1,2,34,1,1,5,3,6
3,Não,2,1,3,18,1,3,3,3,3
3,Não,2,1,2,23,1,1,1,1,1
3,Sim,1,1,3,65,2,1,3,1,3
3,Não,2,2,3,52,1,1,1,1,3
3,Sim,2,1,8,40,2,2,1,2,2
3,Não,2,1,4,22,2,3,2,5,4
3,Sim,1,1,5,48,1,1,1,3,3
3,Não,2,2,9,18,2,3,2,3,4
3,Não,1,1,1,38,1,1,1,3,2
3,Não,2,1,5,46,2,2,1,3,1
3,Sim,2,1,6,57,2,2,1,1,3
3,Não,2,1,4,55,2,1,1,3,4
3,Não,1,1,5,54,1,1,1,3,6
3,Não,2,1,7,33,2,2,1,1,4
3,Não,1,1,2,30,2,1,2,1,2
3,Não,1,1,9,48,1,1,1,1,2
3,Não,2,1,3,24,2,1,1,1,4
3,Não,1,1,4,80,2,1,4,2,3
3,Não,1,1,3,25,1,3,2,3,2
3,Não,2,2,4,27,2,2,1,2,4
3,Sim,1,1,4,58,2,2,1,5,8
3,Não,2,1,1,33,1,1,4,1,2
3,Não,2,1,8,40,1,1,1,1,1
3,Sim,1,1,1,38,1,1,4,4,6
3,Sim,2,1,5,40,1,2,1,1,3
3,Não,2,2,2,16,1,3,4,3,4
3,Sim,2,1,1,23,1,1,2,4,6
3,Sim,2,1,2,52,2,1,1,1,3
3,Sim,2,1,5,23,2,2,1,1,4
3,Não,2,1,9,50,1,1,1,2,2
3,Sim,2,2,2,71,1,1,3,2,4
3,Não,2,1,3,26,2,2,1,3,3
3,Não,1,1,1,32,1,1,2,3,1
3,Sim,1,1,6,40,2,1,2,5,6
3,Não,1,1,2,30,2,2,1,1,3
3,Não,1,1,4,17,2,5,2,3,4
3,Não,1,1,1,27,1,1,2,3,6
3,Sim,1,1,2,70,1,1,1,3,3
3,Sim,1,1,1,26,2,1,2,4,6
3,Não,2,1,6,45,2,2,1,1,3
3,Sim,1,1,4,31,1,1,1,3,6
3,Não,1,1,1,40,2,1,1,5,8
3,Não,2,2,4,21,2,5,2,3,4
3,Não,2,1,5,26,1,1,1,1,2
3,Não,2,1,6,58,1,1,1,1,3
3,Não,1,1,6,17,2,3,2,3,4
3,Sim,1,1,1,23,1,1,2,3,2
3,Não,2,1,6,38,2,2,1,1,4
3,Sim,2,1,2,32,2,3,2,5,6
3,Não,1,1,1,19,1,1,2,1,4
3,Sim,1,1,7,40,1,1,1,1,6
3,Sim,2,1,1,26,1,1,1,3,2
3,Sim,1,1,3,26,1,1,1,5,6
3,Sim,1,1,9,45,1,1,1,3,1
3,Não,1,1,1,26,1,1,2,1,2
3,Não,2,2,6,32,2,3,2,3,2
3,Não,2,2,8,29,2,5,1,1,3
3,Não,2,1,8,16,1,3,2,3,4
3,Não,1,1,4,35,2,1,1,1,3
3,Sim,1,1,5,50,2,2,1,1,1
3,Não,2,1,3,78,1,1,1,1,2
3,Sim,2,1,5,39,1,1,1,3,3
3,Sim,2,1,6,37,1,1,1,4,6
3,Não,2,2,2,70,2,2,1,1,3
3,Sim,1,1,4,33,1,1,1,1,4
3,Não,2,1,3,55,2,2,1,1,4
3,Não,2,1,1,55,1,1,1,1,2
3,Não,2,2,5,18,2,3,2,1,2
3,Não,2,1,4,57,2,2,1,1,6
3,Não,1,1,3,18,1,3,2,3,4
3,Não,2,1,5,28,2,2,1,2,3
3,Sim,1,1,9,20,1,3,2,5,4
3,Não,2,1,2,70,1,1,1,2,4
3,Sim,1,1,6,58,2,1,1,4,1
3,Sim,2,1,2,30,2,2,1,1,2
3,Não,2,2,1,83,2,1,3,2,3
3,Não,2,2,2,67,2,1,4,1,3
3,Sim,2,1,8,36,2,2,1,1,3
3,Não,2,1,4,25,2,2,1,1,2
3,Não,2,2,5,25,1,5,2,1,3
3,Não,1,1,5,35,2,1,1,3,2
3,Sim,1,1,1,26,1,1,2,4,6
3,Não,2,1,3,60,1,1,4,2,3
3,Não,2,1,6,58,1,1,1,1,3
3,Não,2,1,4,66,1,1,1,1,3
3,Sim,2,1,4,32,1,1,1,1,8
3,Sim,2,1,4,58,1,1,1,3,3
3,Não,1,1,1,24,2,1,2,5,6
3,Sim,2,1,1,22,1,1,2,3,8
3,Não,1,1,2,51,2,1,4,1,2
3,Não,2,1,3,43,2,1,1,3,3
3,Não,2,1,5,60,1,1,1,1,1
3,Não,1,1,2,55,2,2,1,3,2
3,Não,2,1,8,58,2,2,1,1,3
3,Não,2,2,1,62,2,1,3,2,3
3,Sim,2,1,2,65,2,2,1,1,4
3,Sim,1,1,3,41,1,1,1,4,6
3,Não,1,1,1,45,1,1,1,1,1
3,Não,2,2,2,70,2,1,3,2,4
3,Não,2,1,5,62,2,1,1,1,3
3,Não,2,1,4,36,2,1,3,1,3
3,Não,2,1,9,16,2,3,2,1,4
3,Não,2,1,6,33,2,1,1,2,3
3,Não,2,1,4,34,1,1,1,1,2
3,Não,1,1,3,43,2,1,2,1,1
3,Sim,1,1,5,30,1,1,1,3,2
3,Não,2,1,5,39,2,2,1,3,2
3,Sim,1,1,3,26,1,1,1,1,1
3,Não,2,2,9,24,2,2,1,1,3
3,Não,1,1,4,41,2,2,1,3,3
3,Não,2,1,5,39,1,1,1,1,3
3,Não,2,1,4,20,2,3,2,1,4
3,Não,2,1,5,36,2,1,1,2,2
3,Sim,1,1,1,25,1,1,2,3,8
3,Não,2,1,3,52,1,1,1,1,4
3,Não,2,1,1,30,1,1,4,1,6
3,Não,1,1,7,16,2,3,2,1,4
3,Sim,2,1,6,33,2,2,1,2,3
3,Não,2,1,4,31,1,3,2,1,2
3,Sim,2,1,7,76,1,1,1,3,3
3,Não,1,1,3,25,2,2,1,1,2
3,Não,2,1,6,25,2,2,1,2,3
3,Não,1,1,2,66,1,2,1,3,3
3,Não,2,2,5,24,2,2,1,1,3
3,Não,2,1,7,31,2,2,1,1,2
3,Sim,1,1,4,35,1,1,1,3,6
3,Não,2,1,3,59,2,2,1,1,3
3,Não,2,1,6,80,1,2,1,2,3
3,Não,1,1,3,40,2,1,1,3,4
3,Sim,1,1,1,23,2,1,2,5,6
3,Não,2,2,6,16,2,3,2,1,4
3,Não,1,2,2,21,2,2,1,1,2
3,Não,1,2,4,63,1,1,1,2,2
3,Sim,2,1,5,20,1,3,2,3,6
3,Não,1,1,7,35,2,1,1,1,4
3,Não,2,1,7,28,2,2,1,2,4
3,Não,1,1,5,30,2,2,1,3,3
3,Não,2,2,7,60,1,1,1,2,3
3,Sim,1,1,3,23,2,2,1,1,4
3,Não,2,1,1,39,1,1,4,3,2
3,Não,2,2,5,30,2,2,1,1,3
3,Não,2,1,6,35,1,1,1,1,2
3,Sim,1,1,4,58,1,1,1,3,4
3,Não,1,1,3,25,2,2,1,1,4
3,Não,2,1,4,50,2,1,3,2,3
3,Não,2,1,3,16,1,6,2,3,2
3,Sim,1,1,2,29,1,1,1,5,6
3,Sim,1,1,3,30,2,1,1,3,4
3,Não,2,2,6,19,1,3,2,1,2
3,Não,2,2,1,67,1,1,1,1,3
3,Não,1,2,3,30,2,1,1,2,4
3,Não,2,1,3,75,2,1,3,1,3
3,Não,2,1,5,30,2,5,2,5,4
3,Não,2,1,6,44,2,1,4,2,3
3,Não,2,1,4,46,1,3,2,3,2
3,Não,1,1,3,26,1,1,1,1,2
3,Não,1,1,5,25,1,1,1,1,1
3,Sim,2,1,9,54,1,1,1,5,8
3,Não,2,1,8,18,1,3,2,3,4
3,Sim,1,1,3,47,2,2,1,5,3
3,Não,2,1,6,32,1,1,1,4,3
3,Não,1,1,1,36,2,1,2,5,6
3,Sim,2,1,5,53,1,1,1,3,3
3,Não,2,2,7,33,2,3,2,3,4
3,Não,1,1,5,35,2,1,2,1,2
3,Não,2,1,4,35,1,3,5,2,3
3,Não,2,1,7,54,2,2,1,3,3
3,Sim,2,1,4,60,1,1,1,3,3
3,Sim,2,1,4,68,1,1,1,3,3
3,Sim,2,1,4,68,1,1,1,1,3
3,Sim,2,1,7,53,2,1,3,3,3
3,Não,1,1,4,47,1,1,4,1,6
3,Não,1,1,3,41,1,1,1,1,1
3,Não,2,1,4,40,1,1,1,5,2
3,Não,2,1,6,39,1,3,1,1,1
3,Sim,2,1,3,55,1,1,1,1,3
3,Não,2,2,2,68,1,1,1,1,3
3,Sim,1,1,1,20,1,1,2,3,6
3,Não,1,1,5,25,2,2,1,1,2
3,Não,2,1,6,63,1,1,1,1,3
3,Sim,1,1,1,30,2,1,2,3,6
3,Sim,1,1,3,24,2,1,1,1,4
3,Não,1,2,6,16,1,3,2,3,4
3,Não,2,1,4,54,2,1,3,3,1
3,Não,2,1,8,53,1,1,1,3,3
3,Não,2,1,1,40,2,1,2,5,8
3,Não,2,1,8,56,1,1,1,3,1
3,Não,2,1,5,16,2,3,2,1,2
3,Não,1,1,4,32,2,1,2,1,6
3,Não,2,1,1,55,1,1,1,3,3
3,Não,1,1,6,40,2,2,1,3,3
3,Não,2,2,3,78,2,2,1,2,3
3,Não,2,1,2,56,2,1,3,1,3
3,Não,2,1,6,37,1,1,1,2,2
3,Sim,1,1,1,25,1,1,2,3,2
3,Não,2,1,8,38,1,2,1,1,2
3,Não,1,1,6,23,2,2,1,1,4
3,Sim,1,1,4,42,2,1,3,1,1
3,Não,1,1,5,25,1,3,2,1,3
3,Não,1,1,7,36,1,1,1,2,5
3,Sim,1,1,2,21,1,5,2,1,2
3,Não,2,2,2,71,2,2,2,2,4
3,Não,2,1,7,58,1,1,1,3,3
3,Não,2,2,1,76,2,1,3,2,3
3,Não,2,1,5,43,1,1,1,3,2
3,Não,1,1,2,28,2,2,1,1,2
3,Não,2,1,5,24,2,2,1,2,3
3,Não,2,1,4,40,2,2,1,2,4
3,Sim,1,1,2,22,2,2,1,3,4
3,Sim,1,1,2,22,2,2,1,5,4
3,Sim,1,1,7,52,2,2,1,1,3
3,Não,1,1,6,30,2,1,4,1,1
3,Não,1,1,5,30,2,1,1,2,2
3,Não,2,1,3,53,2,1,2,1,3
3,Não,2,2,6,30,2,2,1,2,4
3,Sim,2,1,6,33,1,1,1,3,3
3,Sim,1,1,4,36,2,5,2,3,2
3,Não,2,1,6,26,1,3,1,5,3
3,Sim,2,1,4,48,1,1,1,4,8
3,Não,2,2,3,52,2,1,3,1,2
3,Não,2,1,6,18,1,3,2,1,3
3,Sim,2,1,2,76,2,2,1,1,9
3,Não,1,1,5,40,2,2,1,1,3
3,Sim,1,1,3,28,2,1,1,1,2
3,Não,1,1,1,38,2,1,2,5,1
3,Não,1,1,5,20,2,4,2,3,2
3,Não,1,2,5,16,2,3,2,3,4
3,Não,1,1,3,26,2,3,2,1,1
3,Não,1,1,1,21,1,1,2,1,1
3,Não,2,1,3,40,2,2,1,3,3
3,Não,2,1,5,28,2,2,1,1,3
3,Não,1,1,4,25,2,2,1,1,1
3,Não,2,1,6,29,1,1,1,1,3
3,Não,1,1,4,43,2,1,1,2,4
3,Sim,1,1,4,28,1,1,1,3,6
3,Não,2,2,1,69,2,1,3,1,3
3,Sim,1,1,5,17,2,3,2,3,2
3,Não,2,2,2,18,1,5,2,1,4
3,Não,2,1,5,23,1,1,1,1,2
3,Não,1,1,2,46,2,1,4,3,2
3,Não,1,1,2,30,2,1,2,1,2
3,Não,2,1,5,50,2,1,3,1,4
3,Sim,1,1,1,37,2,1,1,5,6
3,Não,2,2,4,42,2,2,1,2,3
3,Não,1,1,5,22,1,5,2,3,2
3,Não,2,2,4,80,2,1,3,2,4
3,Sim,2,1,2,35,2,1,3,1,2
3,Não,2,1,5,22,2,2,1,1,3
3,Não,2,1,2,31,1,6,2,3,3
3,Sim,1,1,6,24,1,5,2,4,4
3,Não,2,1,5,19,1,6,2,1,2
3,Não,2,1,6,55,2,2,1,1,3
3,Não,1,1,2,53,2,2,1,1,4
3,Não,2,1,4,25,1,3,2,4,3
3,Não,2,2,6,16,1,3,2,3,4
3,Não,2,1,4,45,2,1,1,3,2
3,Não,1,2,3,50,1,1,1,3,2
3,Não,2,1,4,16,2,3,1,1,2
3,Sim,2,1,5,36,2,2,1,1,1
3,Não,2,1,2,18,1,5,2,1,2
3,Sim,1,1,4,28,2,2,1,5,4
3,Não,2,2,5,32,2,1,1,2,3
3,Não,1,1,2,64,1,1,1,1,2
3,Não,1,2,2,16,2,5,2,3,4
3,Sim,2,1,6,76,1,1,1,1,3
3,Não,2,1,1,26,1,1,4,1,2
3,Sim,1,1,2,34,2,1,2,1,2
3,Não,1,1,4,58,2,1,3,1,1
3,Não,1,1,3,35,2,2,1,3,2
3,Não,2,1,5,56,2,1,3,1,1
3,Sim,1,1,7,35,1,1,1,3,1
3,Não,1,2,1,20,2,1,2,1,1
3,Não,1,1,3,51,2,2,1,1,5
3,Sim,2,1,8,40,2,2,1,3,1
3,Não,2,1,6,36,2,2,1,1,2
3,Sim,1,1,5,21,2,3,2,4,6
3,Sim,1,1,5,50,1,1,1,3,2
3,Não,2,1,4,66,1,1,1,1,3
3,Não,2,1,5,36,2,2,1,1,3
3,Não,1,1,3,39,2,1,1,1,4
3,Não,2,2,2,57,2,2,1,1,3
3,Sim,1,1,4,73,1,1,3,1,3
3,Sim,2,1,2,28,1,3,2,3,2
3,Não,2,1,9,45,2,4,1,2,3
3,Sim,1,1,3,18,2,3,2,3,1
3,Não,1,1,1,19,1,1,2,3,1
3,Sim,2,1,5,41,1,1,1,1,3
3,Sim,1,1,2,36,1,1,1,4,1
3,Sim,2,1,8,59,1,1,1,1,3
3,Não,1,1,4,27,1,1,1,3,2
3,Não,1,1,2,28,1,1,1,3,2
3,Sim,1,1,1,43,2,1,1,3,1
3,Sim,2,1,2,29,1,1,1,3,2
3,Sim,1,1,4,68,2,1,3,3,5
3,Sim,1,1,1,21,1,1,2,4,5
3,Não,1,2,6,16,2,5,2,3,4
3,Não,2,1,7,73,2,1,1,2,4
3,Não,2,1,4,30,2,2,1,2,1
3,Sim,1,1,2,29,2,2,1,4,6
3,Não,1,1,4,51,2,2,1,3,2
3,Sim,1,1,2,62,2,2,1,3,4
3,Sim,2,1,4,31,1,1,1,3,1
3,Não,2,1,1,57,1,1,1,1,2
3,Sim,2,1,3,47,2,1,1,3,1
3,Não,2,1,4,26,1,3,2,3,3
3,Não,1,1,4,36,1,1,1,3,2
3,Sim,1,1,1,23,2,1,2,3,6
3,Não,2,1,6,28,2,2,1,2,3
3,Não,2,2,8,70,1,1,1,1,3
3,Não,1,1,2,18,1,5,2,3,4
3,Não,2,1,5,60,1,1,1,1,3
3,Não,2,1,2,56,2,2,1,2,3
3,Não,1,1,1,22,1,1,2,3,1
3,Não,2,1,1,48,1,1,3,2,3
3,Não,2,1,8,42,1,1,1,3,2
3,Sim,2,1,6,26,2,2,1,3,2
3,Sim,1,1,4,32,1,1,1,4,1
3,Não,2,1,5,50,2,1,3,2,3
3,Não,1,1,5,36,2,1,1,3,4
3,Não,1,1,1,24,2,1,4,3,4
3,Não,1,1,5,30,2,2,1,1,2
3,Sim,1,1,1,29,1,1,1,1,6
3,Não,1,1,3,28,2,2,1,3,3
3,Não,2,1,8,23,2,2,1,2,4
3,Não,1,2,2,16,2,2,1,1,4
3,Não,2,2,3,24,1,5,2,1,2
3,Não,2,1,6,35,1,5,1,1,2
3,Não,1,2,1,21,2,1,1,1,4
3,Não,1,1,4,45,1,1,1,1,2
3,Não,1,1,8,21,1,3,2,4,3
3,Não,2,1,4,18,2,3,2,3,2
3,Não,2,2,5,17,1,3,2,3,4
3,Não,2,2,3,30,1,3,2,3,2
3,Não,2,2,7,16,1,3,2,1,4
3,Não,1,1,4,50,1,1,1,3,3
3,Sim,1,1,1,20,1,1,2,4,4
3,Não,1,1,4,20,2,2,1,3,4
3,Não,1,1,6,25,2,3,1,2,3
3,Sim,2,1,5,46,2,2,1,5,8
3,Não,2,2,6,17,2,5,2,3,4
3,Não,1,2,3,45,2,1,4,1,1
3,Sim,1,1,4,58,1,1,1,3,1
3,Não,1,1,4,24,2,2,1,1,2
3,Não,2,2,3,45,2,1,3,2,3
3,Não,2,2,5,17,1,3,2,3,4
3,Sim,1,2,1,60,1,1,1,3,6
3,Sim,2,1,1,31,2,1,2,4,5
3,Não,1,2,5,16,2,3,2,3,4
3,Não,2,1,3,70,1,1,1,4,3
3,Não,1,1,5,39,1,1,1,3,1
3,Não,2,1,4,34,1,1,1,1,2
3,Não,2,1,4,24,2,2,1,1,1
3,Não,2,2,2,58,2,2,1,2,4
3,Não,2,1,1,78,2,1,3,1,3
3,Sim,1,1,3,29,1,1,1,4,6
3,Sim,2,1,2,25,2,2,1,3,3
3,Não,2,2,1,65,1,1,4,1,2
3,Não,1,2,1,58,1,1,5,1,2
3,Não,2,1,1,40,1,1,4,1,3
3,Não,1,1,6,24,2,3,2,4,2
3,Sim,2,1,8,63,1,1,1,1,6
3,Não,1,1,3,18,2,2,1,3,4
3,Sim,2,1,6,23,1,3,1,1,1
3,Não,1,1,4,25,2,2,1,1,2
3,Sim,1,1,8,52,1,1,1,4,8
3,Não,1,2,3,58,2,1,2,1,3
3,Não,1,2,4,56,2,2,1,1,3
3,Não,1,1,4,41,2,2,1,5,1
3,Sim,1,1,2,61,1,1,1,3,1
3,Sim,2,1,4,74,1,1,1,1,3
3,Não,2,2,7,26,2,2,1,1,3
3,Não,2,2,6,65,2,2,1,2,4
3,Não,2,1,1,63,2,1,3,2,4
3,Não,2,1,6,32,2,2,1,3,4
3,Não,2,1,2,50,2,1,3,1,2
3,Não,2,1,2,28,1,1,1,1,2
3,Não,1,1,5,50,2,2,1,1,1
3,Não,2,2,7,16,1,3,2,1,4
3,Não,1,1,2,32,1,1,1,3,1
3,Sim,2,1,2,76,1,1,1,1,5
3,Não,1,2,3,18,2,5,2,3,4
3,Não,2,1,4,21,2,3,2,3,4
3,Sim,1,1,3,28,2,2,1,5,1
3,Sim,1,1,3,50,2,2,1,4,6
3,Não,1,1,1,32,1,1,2,3,2
3,Não,2,2,8,55,2,1,3,2,1
3,Não,2,1,6,39,1,1,1,3,1
3,Não,2,2,3,63,2,2,1,2,2
3,Não,1,1,6,26,2,2,1,1,1
3,Não,2,1,5,40,2,2,1,2,3
3,Sim,1,1,4,32,2,2,1,5,8
3,Não,2,1,8,23,2,2,1,2,3
3,Não,2,1,2,23,1,6,4,1,4
3,Não,2,1,1,30,1,1,4,1,2
3,Sim,1,1,1,23,2,1,2,5,4
3,Não,1,1,4,20,2,3,2,4,1
3,Não,1,1,2,22,1,5,2,3,2
3,Não,2,2,6,20,2,2,1,1,2
3,Sim,1,1,2,30,2,1,1,3,6
3,Não,2,1,6,43,2,2,1,1,3
3,Não,2,2,7,20,2,2,1,2,3
3,Não,2,1,7,18,1,3,2,3,5
3,Não,2,1,3,37,1,1,1,1,4
3,Sim,1,1,6,50,1,1,1,1,2
3,Não,2,1,2,83,2,2,1,2,3
3,Não,2,1,5,32,1,1,1,1,3
3,Não,2,1,7,59,1,1,1,3,3
3,Não,2,1,4,31,2,2,1,1,3
3,Sim,2,1,8,34,2,2,1,1,2
3,Não,2,1,4,35,1,1,1,5,6
3,Sim,2,1,3,23,2,5,1,3,3
3,Não,1,1,4,40,1,1,1,1,2
3,Sim,2,1,3,75,2,1,3,1,4
3,Não,2,1,6,44,2,2,1,1,3
3,Não,1,1,1,46,1,1,2,3,3
3,Sim,1,1,1,26,1,1,2,1,6
3,Sim,2,1,2,50,1,1,4,3,3
3,Sim,1,1,2,24,1,1,2,4,1
3,Sim,1,1,1,50,1,1,1,5,8
3,Sim,2,1,2,72,2,1,2,1,5
3,Não,1,1,2,58,2,1,3,1,4
3,Não,1,1,4,27,1,3,2,1,2
3,Sim,1,1,4,52,2,1,1,4,6
3,Não,1,2,2,23,2,3,2,3,3
3,Não,2,1,7,17,2,2,1,2,4
3,Não,2,1,5,66,2,1,3,2,2
3,Não,2,2,4,22,2,2,1,1,3
3,Não,1,1,4,40,2,6,1,3,6
3,Sim,2,1,3,30,2,1,1,3,1
3,Não,2,2,6,20,1,3,1,3,1
3,Não,1,1,1,48,2,1,4,1,1
3,Não,2,2,3,69,2,1,4,2,1
3,Não,2,2,2,61,2,2,1,2,4
3,Não,1,2,7,42,2,2,1,1,3
3,Não,1,1,1,29,1,1,1,3,6
3,Não,1,1,2,23,2,2,1,3,6
3,Não,2,2,4,31,1,1,1,2,3
3,Não,1,2,2,30,1,1,1,3,2
3,Não,1,1,4,26,2,2,1,3,1
3,Não,1,1,4,73,2,2,1,1,2
3,Não,2,1,8,18,2,3,2,3,4
3,Não,1,1,3,38,2,2,1,5,2
3,Sim,2,1,7,38,2,1,1,1,3
3,Não,1,1,4,36,2,1,2,1,2
3,Não,2,2,6,20,2,5,2,3,4
3,Não,2,2,1,65,2,1,1,2,4
3,Sim,1,1,3,37,2,2,1,1,1
3,Não,2,1,9,32,1,3,1,5,3
3,Sim,1,1,1,30,1,1,2,3,4
3,Não,1,2,1,30,2,1,1,1,3
3,Não,2,2,1,66,1,1,3,1,4
3,Não,2,1,4,35,1,1,1,1,1
3,Não,1,1,2,35,2,1,2,1,2
3,Não,1,1,1,21,1,1,2,3,2
3,Não,2,1,4,17,1,3,2,1,2
3,Sim,1,1,1,22,2,1,2,3,6
3,Não,2,2,6,20,1,3,2,3,3
3,Não,2,1,7,45,1,1,1,1,1
3,Sim,2,1,2,75,2,1,3,2,4
3,Não,2,1,5,20,1,5,2,1,2
3,Não,1,2,6,52,2,2,1,2,3
3,Não,2,1,1,52,1,1,4,3,3
3,Sim,1,1,1,28,1,1,2,5,1
3,Não,1,1,6,33,2,1,1,3,2
3,Sim,2,1,3,35,2,1,2,5,8
3,Sim,1,1,3,70,2,1,3,1,5
3,Não,2,1,4,46,1,1,4,1,2
3,Sim,1,1,5,29,2,2,1,1,1
3,Sim,1,1,3,42,2,2,1,5,8
3,Não,1,1,2,42,2,1,2,1,1
3,Não,2,1,8,40,2,2,1,1,3
3,Não,2,1,4,26,2,1,2,1,2
3,Não,1,1,2,56,2,2,1,5,1
3,Não,2,2,4,16,2,3,2,1,4
3,Não,2,1,3,46,2,1,3,1,3
3,Sim,1,1,2,26,2,1,2,4,6
3,Sim,1,1,4,36,2,1,1,3,1
3,Não,2,1,7,20,2,2,1,2,3
3,Não,2,1,1,22,1,1,2,1,1
3,Não,2,1,7,33,2,2,1,1,1
3,Não,2,2,5,19,1,3,2,1,4
3,Não,1,1,1,70,2,1,3,2,4
3,Sim,1,1,4,36,2,1,1,4,6
3,Sim,1,1,2,42,1,1,1,5,1
3,Não,1,1,1,56,1,1,1,3,2
3,Sim,2,1,1,41,1,1,2,1,2
3,Não,1,1,4,45,2,2,1,2,3
3,Não,1,1,8,37,2,1,2,1,3
3,Não,1,1,2,23,2,2,1,1,2
3,Não,2,1,4,22,1,3,2,3,5
3,Sim,2,1,3,55,1,1,1,3,1
3,Não,2,1,9,30,2,2,1,2,3
3,Não,2,1,2,18,2,1,1,2,3
3,Não,2,1,5,20,1,3,2,1,2
3,Não,2,1,4,40,1,1,1,1,2
3,Sim,1,1,1,24,1,1,2,4,8
3,Não,2,2,3,34,2,2,1,1,3
3,Não,2,2,5,57,1,1,1,2,2
3,Não,1,2,6,26,2,1,2,1,2
3,Não,2,1,5,26,2,2,1,1,4
3,Sim,1,1,1,63,1,1,1,3,1
3,Não,1,1,2,21,1,1,2,1,1
3,Sim,2,1,4,26,2,2,1,1,4
3,Não,2,1,3,30,2,5,1,3,1
3,Não,1,1,7,35,2,2,1,1,1
3,Não,2,2,7,42,2,2,1,1,5
3,Não,2,1,3,22,2,2,1,1,2
